,index,client_id,num_dist_account,choice_type,expenditure_type,income_type,account_transfer_operation,card_operation,choice_operation,deposit_operation,operation_unknown,transfer_from_account_operation
1804,1804,1969,1,33270.0,198456.0,262869.4,41010.0,0.0,190716.0,260601.0,2268.4,0.0
1805,1805,1970,1,0.0,236405.0,278412.9,92400.0,0.0,144005.0,274157.5,4255.4,0.0
1806,1806,1971,1,0.0,277587.0,300750.7,168168.0,0.0,109419.0,500.0,6040.7,294210.0
1807,1807,1972,1,0.0,169890.0,206907.8,78225.0,0.0,91665.0,203855.0,3052.7999999999997,0.0
1808,1808,1973,1,0.0,124121.2,171078.4,0.0,0.0,124121.2,167386.0,3692.4,0.0
1809,1809,1974,1,0.0,372338.4,410012.0,0.0,0.0,372338.4,402471.0,7541.0,0.0
1810,1810,1975,1,0.0,91785.0,134165.7,41000.0,0.0,50785.0,500.0,3135.7,130530.0
1811,1811,1976,1,0.0,321852.2,364120.9,133536.0,0.0,188316.2,1100.0,6716.9,356304.0
1812,1812,1977,1,0.0,53637.4,99812.40000000001,21456.0,0.0,32181.4,1000.0,1610.4,97202.0
1813,1813,1978,1,0.0,202653.4,222384.7,90930.0,0.0,111723.4,218936.0,3448.7,0.0
1814,1814,1979,2,0.0,553283.6,598745.0,185751.0,0.0,367532.60000000003,593714.0,5031.0,0.0
1815,1815,1980,1,0.0,131442.8,160429.3,92394.0,0.0,39048.8,400.0,2289.3,157740.0
1816,1816,1981,1,0.0,327958.4,357154.6,175008.0,0.0,152950.4,354247.0,2907.6,0.0
1817,1817,1982,1,0.0,375797.4,421044.7,61400.0,0.0,314397.4,416884.0,4160.7,0.0
1818,1818,1983,1,0.0,338603.4,409008.3,150840.0,2600.0,185163.4,402812.0,6196.3,0.0
1819,1819,1984,2,0.0,1902035.8,2024604.3,211420.0,2200.0,1688415.8,1590284.5,25284.8,409035.0
1820,1820,1986,1,0.0,209679.4,253662.1,68968.0,0.0,140711.4,251977.0,1685.1,0.0
1821,1821,1987,2,0.0,457129.4,519300.6,206808.0,0.0,250321.4,375180.0,5517.6,138603.0
1822,1822,1988,1,0.0,649413.0,656222.2,292175.0,0.0,357238.0,652506.0,3716.2,0.0
1823,1823,1989,1,0.0,341481.4,361076.1,189720.0,0.0,151761.4,356208.0,4868.1,0.0
1824,1824,1990,1,104355.0,1279065.0,1459263.0,0.0,10300.0,1373120.0,1453950.0,5313.0,0.0
1825,1825,1991,1,173386.0,2800043.8,3052527.0,95811.6,0.0,2877618.2,3037046.0,15481.0,0.0
1826,1826,1992,2,0.0,226228.19999999998,293799.6,151760.0,200.0,74268.2,14900.0,8219.6,270680.0
1827,1827,1993,1,0.0,66148.6,99300.2,33708.0,0.0,32440.6,200.0,1276.2,97824.0
1828,1828,1994,1,0.0,379974.0,402615.6,182715.0,0.0,197259.0,400.0,5245.6,396970.0
1829,1829,1995,1,280200.0,1964173.8,2276808.7,480692.0,1400.0,1762281.8,2267578.0,9230.7,0.0
1830,1830,1996,1,0.0,719639.6,742791.1,391776.0,0.0,327863.6,734385.0,8406.1,0.0
1831,1831,1997,1,149928.0,857150.0,1039172.2,478830.0,0.0,528248.0,1031599.0,7573.2,0.0
1832,1832,1998,1,0.0,1061981.4,1106364.7,0.0,0.0,1061981.4,1096040.0,10324.7,0.0
1833,1833,1999,1,0.0,1109059.0,1161196.0,472230.0,0.0,636829.0,1147084.0,14112.0,0.0
1834,1834,2000,1,0.0,472177.0,534436.0,0.0,0.0,472177.0,526944.0,7492.0,0.0
1835,1835,2001,1,0.0,345383.6,401964.5,157685.0,0.0,187698.6,395854.0,6110.5,0.0
1836,1836,2002,1,0.0,151772.2,192559.4,68958.0,0.0,82814.2,1100.0,3299.4,188160.0
1837,1837,2003,1,0.0,287271.0,338982.3,115962.0,0.0,171309.0,500.0,8222.3,330260.0
1838,1838,2004,1,0.0,388072.6,407622.4,196109.0,0.0,191963.6,402501.0,5121.4,0.0
1839,1839,2005,1,208432.0,2115574.8,2378003.2,450528.0,0.0,1873478.8,2366456.0,11547.2,0.0
1840,1840,2006,1,0.0,599545.2,677052.4,0.0,0.0,599545.2,663420.0,13632.4,0.0
1841,1841,2007,1,0.0,96305.2,113481.3,63808.0,0.0,32497.2,500.0,2314.3,110667.0
1842,1842,2008,2,0.0,287606.6,331004.8,100384.0,0.0,187222.6,146852.0,3356.8,180796.0
1843,1843,2009,1,0.0,251272.2,310790.9,56770.0,0.0,194502.2,309030.0,1760.9,0.0
1844,1844,2010,2,0.0,477806.0,531178.4,143068.0,3500.0,331238.0,476000.0,4570.4,50608.0
1845,1845,2011,1,0.0,445965.8,478365.4,98476.0,0.0,347489.8,476137.0,2228.4,0.0
1846,1846,2012,1,169852.0,270460.6,519065.8,0.0,22300.0,418012.6,1200.0,4835.8,513030.0
1847,1847,2013,1,114011.0,1146511.6,1331793.8,58632.0,0.0,1201890.6,1325763.0,6030.8,0.0
1848,1848,2015,2,0.0,246087.2,310028.1,121483.0,0.0,124604.2,241993.0,3625.1,64410.0
1849,1849,2016,1,0.0,52100.0,107818.3,0.0,0.0,52100.0,106106.0,1712.3000000000002,0.0
1850,1850,2017,1,0.0,813168.8,903410.7,262360.0,18000.0,532808.8,893616.0,9794.7,0.0
1851,1851,2018,1,0.0,309863.0,350383.4,111104.0,0.0,198759.0,347976.0,2407.4,0.0
1852,1852,2019,1,0.0,73477.2,96260.3,42172.0,0.0,31305.2,600.0,1089.3,94571.0
1853,1853,2020,1,0.0,207679.0,236671.8,142350.0,0.0,65329.0,400.0,6321.8,229950.0
1854,1854,2021,1,0.0,483888.4,519844.0,0.0,0.0,483888.4,512252.0,7592.0,0.0
1855,1855,2022,2,283963.0,963143.4,1321822.2,527099.6,0.0,720006.8,76000.0,9960.2,1235862.0
1856,1856,2023,2,346358.0,1974775.6,2374649.9,218538.0,0.0,2102595.6,413208.0,17441.9,1944000.0
1857,1857,2024,1,0.0,57651.6,82262.3,21681.0,0.0,35970.6,200.0,1278.3,80784.0
1858,1858,2025,1,0.0,438817.6,509455.0,0.0,8800.0,430017.6,500546.0,8909.0,0.0
1859,1859,2026,1,0.0,52410.6,74896.9,0.0,0.0,52410.6,73681.0,1215.9,0.0
1860,1860,2028,1,0.0,804679.0,855181.5,141542.0,0.0,663137.0,848770.0,6411.5,0.0
1861,1861,2029,1,162223.0,2004704.0,2252648.2,655104.0,0.0,1511823.0,2241774.0,10874.2,0.0
1862,1862,2030,1,0.0,148581.2,165163.9,79860.0,0.0,68721.2,1000.0,2082.9,162081.0
1863,1863,2032,1,0.0,1588309.2,1676967.3,330584.0,58000.0,1199725.2,1661575.0,15392.3,0.0
1864,1864,2033,1,0.0,63830.399999999994,93703.7,52350.0,0.0,11480.4,400.0,2214.7,91089.0
1865,1865,2034,1,0.0,95403.4,115679.4,66600.0,0.0,28803.399999999998,200.0,2259.4,113220.0
1866,1866,2035,2,126528.0,3441876.2,3668494.0,633800.0,4100.0,2930504.2,1095332.0,22859.0,2550303.0
1867,1867,2036,1,0.0,972123.4,1056900.4,225995.0,87500.0,658628.4,1042040.0,14860.4,0.0
1868,1868,2037,1,0.0,81637.4,104185.1,59644.0,0.0,21993.4,200.0,2155.1,101830.0
1869,1869,2038,1,0.0,118670.2,133939.2,66416.0,0.0,52254.2,18100.0,1951.2,113888.0
1870,1870,2039,1,0.0,355589.6,379489.3,177483.0,0.0,178106.6,376784.5,2704.8,0.0
1871,1871,2040,2,0.0,359903.8,392753.5,212698.0,0.0,147205.8,130025.0,5868.5,256860.0
1872,1872,2042,1,0.0,427146.8,442985.3,234500.0,0.0,192646.8,437704.0,5281.3,0.0
1873,1873,2043,1,157274.0,592089.8,757532.8,0.0,3300.0,746063.8,753239.0,4293.8,0.0
1874,1874,2044,1,0.0,35100.0,50000.0,0.0,0.0,35100.0,50000.0,0.0,0.0
1875,1875,2045,2,0.0,1366771.0,1462696.1,631276.0,800.0,734695.0,1450077.0,12619.1,0.0
1876,1876,2046,1,0.0,1129127.2,1172772.0,326889.0,0.0,802238.2000000001,1163256.0,9516.0,0.0
1877,1877,2047,1,0.0,40778.6,66372.7,23328.0,0.0,17450.6,800.0,900.7,64672.0
1878,1878,2048,1,756972.0,2660394.2,3493036.2,24516.0,0.0,3392850.1999999997,3478809.0,14227.2,0.0
1879,1879,2049,1,0.0,217921.8,257774.5,107440.0,0.0,110481.8,254155.0,3619.5,0.0
1880,1880,2050,1,0.0,180704.4,216979.7,131950.0,0.0,48754.4,400.0,6405.7,210174.0
1881,1881,2051,1,0.0,383239.0,411905.2,250510.0,0.0,132729.0,900.0,6335.2,404670.0
1882,1882,2052,1,0.0,671248.6,739478.1,175350.0,0.0,495898.60000000003,731446.0,8032.1,0.0
1883,1883,2053,2,0.0,348791.0,391302.2,138647.0,0.0,210144.0,276644.0,4242.2,110416.0
1884,1884,2054,1,0.0,669614.4,750174.3,344000.0,0.0,325614.4,736519.0,13655.3,0.0
1885,1885,2055,1,361264.0,2045689.5999999999,2462032.0,369345.0,0.0,2037608.5999999999,200.0,12250.0,2449582.0
1886,1886,2056,1,0.0,8500.0,57900.0,0.0,0.0,8500.0,57900.0,0.0,0.0
1887,1887,2057,1,0.0,492204.0,512982.8,353154.0,0.0,139050.0,508585.0,4397.8,0.0
1888,1888,2058,1,0.0,451064.4,489115.5,258050.0,0.0,193014.4,483300.0,5815.5,0.0
1889,1889,2059,1,0.0,331213.4,374696.5,126690.0,0.0,204523.4,370688.0,4008.5,0.0
1890,1890,2060,1,0.0,265261.0,305751.5,119023.0,0.0,146238.0,301487.0,4264.5,0.0
1891,1891,2061,1,0.0,100510.6,125849.7,0.0,0.0,100510.6,121571.0,4278.7,0.0
1892,1892,2062,1,0.0,1084856.8,1182464.3,233783.0,36600.0,814473.8,1169128.0,13336.3,0.0
1893,1893,2063,1,0.0,151496.6,177875.6,85470.0,0.0,66026.6,175998.0,1877.6,0.0
1894,1894,2064,1,0.0,707829.4,771976.7,408135.0,0.0,299694.4,762450.0,9526.7,0.0
1895,1895,2065,1,0.0,1503945.6,1565650.9,308728.0,66900.0,1128317.6,1554804.0,10846.9,0.0
1896,1896,2066,1,0.0,112945.59999999999,140139.2,50986.0,0.0,61959.6,200.0,2578.2,137361.0
1897,1897,2067,1,69830.0,996476.0,1159329.4,261976.0,0.0,804330.0,1153244.0,6085.4,0.0
1898,1898,2068,1,0.0,180697.4,209473.9,91120.0,0.0,89577.4,206984.0,2489.9,0.0
1899,1899,2069,2,104077.0,1116233.0,1250245.0,356945.0,0.0,863365.0,946480.0,9066.0,294699.0
1900,1900,2070,1,0.0,1329423.4,1405931.4,467162.0,0.0,862261.4,1394639.0,11292.4,0.0
1901,1901,2071,1,0.0,793804.6,837380.5,299260.0,0.0,494544.60000000003,829022.0,8358.5,0.0
1902,1902,2072,1,0.0,285301.0,301854.1,161955.0,0.0,123346.0,37600.0,5359.1,258895.0
1903,1903,2073,1,0.0,644547.0,726883.4,144036.0,51400.0,449111.0,717549.0,9334.4,0.0
1904,1904,2074,1,134516.0,468662.8,646162.3,0.0,14500.0,588678.8,639130.0,7032.3,0.0
1905,1905,2075,1,0.0,665185.2000000001,712246.1,174978.0,0.0,490207.2,705764.0,6482.1,0.0
1906,1906,2076,1,29148.0,768649.0,861514.3,247149.0,0.0,550648.0,600.0,4864.3,856050.0
1907,1907,2077,1,0.0,351946.6,402201.0,107133.0,0.0,244813.6,500.0,8077.0,393624.0
1908,1908,2078,1,0.0,143535.6,164386.4,84780.0,0.0,58755.6,16500.0,3033.4,144853.0
1909,1909,2079,1,0.0,1060130.8,1140486.8,228076.0,0.0,832054.7999999999,1130974.0,9512.8,0.0
1910,1910,2080,2,303517.0,782091.9,1130745.2,126872.0,0.0,958736.9,36900.0,8716.2,1085129.0
1911,1911,2081,1,0.0,278847.8,304609.2,109650.0,0.0,169197.8,300.0,3685.2,300624.0
1912,1912,2082,1,0.0,406812.4,425664.9,208143.0,0.0,198669.4,421888.0,3776.9,0.0
1913,1913,2083,1,0.0,167675.0,184690.0,99100.0,0.0,68575.0,800.0,2180.0,181710.0
1914,1914,2084,1,257127.0,2523047.6,2846857.1,381084.0,0.0,2399090.6,2829209.0,17648.1,0.0
1915,1915,2085,1,0.0,273544.4,298585.4,183560.0,0.0,89984.4,1000.0,5301.4,292284.0
1916,1916,2087,1,0.0,774522.0,808162.3,212477.0,0.0,562045.0,803420.0,4742.3,0.0
1917,1917,2088,1,0.0,115643.4,153920.6,30666.0,0.0,84977.4,200.0,2664.6,151056.0
1918,1918,2089,1,85335.0,1167104.4,1278475.3,230527.0,13200.0,1008712.4,500.0,4883.3,1273092.0
1919,1919,2090,1,0.0,248640.2,297056.6,0.0,0.0,248640.2,292539.0,4517.6,0.0
1920,1920,2091,1,0.0,412185.2,430834.1,211420.0,0.0,200765.2,423589.0,7245.1,0.0
1921,1921,2092,1,0.0,357006.8,381745.6,85804.0,0.0,271202.8,379000.0,2745.6,0.0
1922,1922,2093,1,0.0,288683.0,317198.4,144256.0,0.0,144427.0,500.0,4998.4,311700.0
1923,1923,2094,1,104851.0,1124652.0,1254139.2,257260.0,0.0,972243.0,1249912.0,4227.2,0.0
1924,1924,2095,1,0.0,345824.4,382450.2,199206.0,0.0,146618.4,200.0,5889.2,376361.0
1925,1925,2096,1,0.0,96407.0,125371.3,61168.0,0.0,35239.0,500.0,1671.3,123200.0
1926,1926,2097,1,0.0,311113.2,354903.2,0.0,19000.0,292113.2,348228.0,6675.2,0.0
1927,1927,2099,2,0.0,801669.6,902061.4,344370.0,0.0,457299.6,446600.0,18953.4,436508.0
1928,1928,2101,1,0.0,339743.0,359916.8,173771.0,0.0,165972.0,357950.0,1966.8,0.0
1929,1929,2102,1,55435.0,848670.6,916228.8,216999.0,0.0,687106.6,909652.0,6576.8,0.0
1930,1930,2103,1,0.0,1106857.4,1196163.0,214188.0,22200.0,870469.4,1184680.0,11483.0,0.0
1931,1931,2104,1,0.0,222532.6,254334.4,0.0,0.0,222532.6,249802.0,4532.4,0.0
1932,1932,2105,1,0.0,346777.2,403312.5,118845.0,0.0,227932.2,200.0,9722.5,393390.0
1933,1933,2106,1,0.0,556290.2,652485.9,235623.0,36600.0,284067.2,644078.0,8407.9,0.0
1934,1934,2107,1,120220.0,1248141.6,1448135.0,446989.0,0.0,921372.6,1443418.0,4717.0,0.0
1935,1935,2108,1,0.0,1222360.6,1297602.0,436170.0,85300.0,700890.6,1286970.0,10632.0,0.0
1936,1936,2109,1,0.0,747164.6,788623.2,358419.0,0.0,388745.60000000003,784338.5,4284.7,0.0
1937,1937,2110,1,0.0,1721084.6,1779329.4,471634.0,88000.0,1161450.6,1766164.0,13165.4,0.0
1938,1938,2111,1,0.0,1398814.0,1482698.0,502125.0,0.0,896689.0,1466372.0,16326.0,0.0
1939,1939,2112,1,0.0,30181.399999999998,43450.0,20060.0,0.0,10121.4,800.0,524.0,42126.0
1940,1940,2113,1,0.0,347259.6,369581.2,159942.0,0.0,187317.6,364004.0,5577.2,0.0
1941,1941,2114,1,0.0,33861.2,51750.7,25766.0,0.0,8095.2,300.0,892.7,50558.0
1942,1942,2115,1,0.0,513871.8,570127.1,199797.0,0.0,314074.8,563296.0,6831.099999999999,0.0
1943,1943,2116,1,0.0,159912.80000000002,184038.9,72683.0,0.0,87229.8,182046.5,1992.4,0.0
1944,1944,2117,1,0.0,541329.2,621299.1,170808.0,3200.0,367321.2,616221.5,5077.6,0.0
1945,1945,2118,1,0.0,116236.0,137576.3,78225.0,0.0,38011.0,900.0,2556.3,134120.0
1946,1946,2119,1,0.0,326865.2,371458.9,128312.0,0.0,198553.2,364731.0,6727.9,0.0
1947,1947,2121,1,0.0,237446.4,251989.9,0.0,0.0,237446.4,248841.0,3148.9,0.0
1948,1948,2122,1,0.0,68700.0,74706.8,0.0,0.0,68700.0,74600.0,106.80000000000001,0.0
1949,1949,2123,2,0.0,1521366.4,1613087.8,430960.0,0.0,1090406.4,1461460.0,12595.8,139032.0
1950,1950,2124,2,0.0,444835.0,485690.6,177947.0,0.0,266888.0,1400.0,7830.6,476460.0
1951,1951,2125,1,89196.0,1004662.8,1196598.6,0.0,8100.0,1085758.8,15400.0,6225.6,1174973.0
1952,1952,2126,1,395023.0,2183207.6,2670077.0,225000.0,0.0,2353230.6,35300.0,22965.0,2611812.0
1953,1953,2127,1,0.0,124329.2,137875.4,0.0,0.0,124329.2,134881.0,2994.4,0.0
1954,1954,2128,1,0.0,1141699.6,1250422.8,630036.0,0.0,511663.6,1235257.0,15165.8,0.0
1955,1955,2130,1,320242.0,1744777.2,2128675.8,502572.0,0.0,1562447.2,2118129.0,10546.8,0.0
1956,1956,2131,1,0.0,224614.6,248139.8,123839.0,0.0,100775.59999999999,1000.0,3558.8,243581.0
1957,1957,2132,1,0.0,123916.8,143893.8,79688.0,0.0,44228.8,1100.0,1916.8,140877.0
1958,1958,2133,2,0.0,547718.2000000001,631648.3,240605.0,0.0,307113.2,621989.0,9659.3,0.0
1959,1959,2134,1,0.0,1419954.0,1515358.5,309985.0,103900.0,1006069.0,1500328.0,15030.5,0.0
1960,1960,2135,1,0.0,1423626.2,1495240.3,179734.0,82800.0,1161092.2,1481670.0,13570.3,0.0
1961,1961,2136,1,0.0,34500.0,112554.9,0.0,0.0,34500.0,106800.0,5754.9,0.0
1962,1962,2137,1,0.0,254966.6,281164.0,96136.0,0.0,158830.6,200.0,4556.0,276408.0
1963,1963,2138,1,0.0,1136264.1,1165375.1,0.0,0.0,1136264.1,1157345.0,8030.1,0.0
1964,1964,2139,2,145989.0,717094.2,960576.9,0.0,0.0,863083.2,955029.0,5547.9,0.0
1965,1965,2140,1,0.0,1123650.6,1181442.3,371013.0,2900.0,749737.6,1170611.5,10830.8,0.0
1966,1966,2141,1,0.0,126740.0,140619.3,75338.0,0.0,51402.0,700.0,1394.3,138525.0
1967,1967,2142,2,0.0,225863.19999999998,264219.2,131547.0,0.0,94316.2,1500.0,3993.2,258726.0
1968,1968,2143,2,0.0,1394746.4000000001,1528969.6,497540.0,0.0,897206.4,1511160.0,17809.6,0.0
1969,1969,2144,1,83869.0,611780.0,758734.8,114180.0,0.0,581469.0,755495.0,3239.8,0.0
1970,1970,2146,1,0.0,155641.19999999998,183112.8,107395.0,0.0,48246.2,200.0,4656.8,178256.0
1971,1971,2147,2,241377.0,1507961.7,1881072.8,57035.0,5600.0,1686703.7,1871416.0,9656.8,0.0
1972,1972,2148,1,61523.0,1284988.4,1471153.0,0.0,0.0,1346511.4,1462980.0,8173.0,0.0
1973,1973,2149,1,165281.0,1827895.2,2077344.0,140128.0,61600.0,1791448.2,2068445.0,8899.0,0.0
1974,1974,2150,2,0.0,376430.0,452568.6,135125.0,0.0,241305.0,447625.0,4943.6,0.0
1975,1975,2151,1,0.0,134215.0,165247.9,83460.0,0.0,50755.0,300.0,2467.9,162480.0
1976,1976,2152,2,0.0,405338.0,470271.0,234685.0,0.0,170653.0,279284.0,5797.0,185190.0
1977,1977,2153,1,0.0,213376.8,244048.2,121226.0,0.0,92150.8,1100.0,4501.2,238447.0
1978,1978,2154,1,0.0,171180.6,191787.4,36840.0,0.0,134340.6,190331.0,1456.4,0.0
1979,1979,2155,1,0.0,376861.60000000003,404548.3,177156.0,0.0,199705.6,400154.0,4394.3,0.0
1980,1980,2156,2,330049.0,2032827.2,2461222.7,36840.0,0.0,2326036.2,2282535.0,14095.7,164592.0
1981,1981,2157,1,0.0,520823.4,588589.9,0.0,13300.0,507523.4,579588.0,9001.9,0.0
1982,1982,2158,1,77479.0,385719.0,501514.6,0.0,0.0,463198.0,1500.0,2926.6,497088.0
1983,1983,2159,1,0.0,300191.8,319416.9,182605.0,0.0,117586.8,300.0,5061.9,314055.0
1984,1984,2160,1,0.0,77681.8,92827.5,49496.0,0.0,28185.8,900.0,1515.5,90412.0
1985,1985,2161,1,0.0,549500.8,612254.2,0.0,0.0,549500.8,605815.0,6439.2,0.0
1986,1986,2162,2,0.0,1581362.2,1620825.6,609194.0,0.0,972168.2000000001,1415707.5,12968.1,192150.0
1987,1987,2163,1,0.0,428816.4,458969.3,206272.0,0.0,222544.4,600.0,5798.3,452571.0
1988,1988,2164,2,0.0,812239.6,904779.9,373104.0,0.0,439135.6,893436.0,11343.9,0.0
1989,1989,2165,1,0.0,182488.8,198138.2,93027.0,0.0,89461.8,195503.5,2634.7,0.0
1990,1990,2166,1,0.0,416050.8,446147.8,209375.0,0.0,206675.80000000002,442333.0,3814.8,0.0
1991,1991,2167,1,0.0,404184.8,474839.6,167678.0,0.0,236506.8,464684.5,10155.1,0.0
1992,1992,2169,1,223425.0,1352124.0,1626970.4,139384.0,12300.0,1423865.0,1619484.0,7486.4,0.0
1993,1993,2172,2,444958.0,2435216.4,2935568.3,0.0,21700.0,2858474.4,2920356.0,15212.300000000001,0.0
1994,1994,2173,1,0.0,744652.6,776365.9,0.0,0.0,744652.6,771880.0,4485.9,0.0
1995,1995,2174,2,0.0,1148805.0,1246691.8,357328.0,0.0,791477.0,1119692.0,13611.8,113388.0
1996,1996,2175,1,132668.0,2138438.0,2319970.8,0.0,0.0,2271106.0,2310257.0,9713.8,0.0
1997,1997,2176,1,164677.0,938038.0,1152440.4,0.0,14700.0,1088015.0,1300.0,8936.4,1142204.0
1998,1998,2177,1,0.0,103922.0,124286.7,65080.0,0.0,38842.0,600.0,1636.7,122050.0
1999,1999,2178,1,0.0,427143.4,469439.8,98686.0,600.0,327857.4,465692.0,3747.7999999999997,0.0
2000,2000,2179,1,0.0,1134570.0,1221093.1,314200.0,78300.0,742070.0,1209960.0,11133.1,0.0
2001,2001,2180,2,0.0,2170176.0,2302330.3,747935.0,16800.0,1405441.0,2285585.0,16745.3,0.0
2002,2002,2182,1,0.0,619194.2,623168.9,146197.0,0.0,472997.2,618154.0,5014.9,0.0
2003,2003,2184,1,0.0,59072.2,86559.9,34807.0,0.0,24265.2,600.0,1231.9,84728.0
2004,2004,2185,1,0.0,850309.2000000001,884901.9,465204.0,0.0,385105.2,875257.0,9644.9,0.0
2005,2005,2186,1,127115.0,689046.0,878769.2,70600.0,0.0,745561.0,875306.0,3463.2,0.0
2006,2006,2187,2,0.0,1318010.2,1462470.4,349998.0,0.0,968012.2,1438048.0,24422.4,0.0
2007,2007,2189,2,415535.0,2832915.2,3350729.2,822932.0,25800.0,2399718.2,635220.0,20828.2,2694681.0
2008,2008,2190,1,0.0,619025.4,669952.8,200415.0,0.0,418610.4,665109.5,4843.3,0.0
2009,2009,2191,1,0.0,531497.4,605455.4,165520.0,24700.0,341277.4,600252.0,5203.4,0.0
2010,2010,2192,1,0.0,314649.8,332818.7,189189.0,0.0,125460.8,900.0,4431.7,327487.0
2011,2011,2193,1,85968.0,494450.4,609717.5,108200.0,0.0,472218.4,605015.0,4702.5,0.0
2012,2012,2194,1,0.0,81727.2,113624.0,36159.0,0.0,45568.2,900.0,1712.0,111012.0
2013,2013,2195,1,0.0,90119.2,118369.0,47828.0,0.0,42291.2,400.0,2382.0,115587.0
2014,2014,2196,1,0.0,24776.8,45946.3,20430.0,0.0,4346.8,1000.0,668.3,44278.0
2015,2015,2197,1,0.0,240608.80000000002,286188.6,0.0,0.0,240608.80000000002,281408.0,4780.6,0.0
2016,2016,2199,1,0.0,200536.2,221794.6,80988.0,0.0,119548.2,219998.0,1796.6,0.0
2017,2017,2200,1,0.0,278290.0,307687.4,181250.0,0.0,97040.0,600.0,4587.4,302500.0
2018,2018,2201,1,0.0,270607.2,303812.0,162834.0,0.0,107773.2,700.0,4098.0,299014.0
2019,2019,2203,1,0.0,190679.0,208558.3,125710.0,0.0,64969.0,600.0,4888.3,203070.0
2020,2020,2204,2,0.0,472436.6,523974.6,274700.0,0.0,197736.6,314446.0,6788.6,202740.0
2021,2021,2206,1,0.0,1850187.6,1889821.8,585044.0,27100.0,1238043.6,1878443.0,11378.8,0.0
2022,2022,2207,1,0.0,220542.8,259457.3,117056.0,0.0,103486.8,65100.0,6869.3,187488.0
2023,2023,2208,1,0.0,57086.6,74542.8,37363.0,0.0,19723.6,300.0,1078.8,73164.0
2024,2024,2209,2,0.0,1057384.0,1107971.2,328720.0,0.0,728664.0,1095557.0,12414.2,0.0
2025,2025,2210,1,0.0,321167.2,336252.1,0.0,26400.0,294767.2,329946.0,6306.1,0.0
2026,2026,2211,1,0.0,1142084.6,1200211.3,344341.0,0.0,797743.6,1189251.0,10960.3,0.0
2027,2027,2212,2,136485.0,1080481.0,1320028.6,145610.0,6300.0,1065056.0,611187.0,7136.6,701705.0
2028,2028,2213,2,432200.0,569152.3,1079846.7,46104.0,0.0,955248.3,109400.0,7274.7,963172.0
2029,2029,2214,1,0.0,1138079.2,1233332.3,200466.0,1900.0,935713.2,1221938.0,11394.3,0.0
2030,2030,2216,1,0.0,92025.2,133126.1,0.0,0.0,92025.2,131220.0,1906.1,0.0
2031,2031,2217,1,0.0,97858.59999999999,124482.2,56672.0,0.0,41186.6,200.0,2004.2,122278.0
2032,2032,2218,2,0.0,594215.2,640699.2,301332.0,0.0,292883.2,2000.0,8267.2,630432.0
2033,2033,2219,1,0.0,181062.6,196032.5,117684.0,0.0,63378.6,200.0,2448.5,193384.0
2034,2034,2220,1,0.0,480337.4,526600.3,96960.0,26200.0,357177.4,521564.0,5036.3,0.0
2035,2035,2221,1,0.0,118952.6,141694.8,34289.0,0.0,84663.6,600.0,1822.8,139272.0
2036,2036,2222,1,0.0,47400.0,59598.2,0.0,0.0,47400.0,55500.0,4098.2,0.0
2037,2037,2223,1,0.0,180705.2,216638.1,111738.0,0.0,68967.2,1100.0,4305.1,211233.0
2038,2038,2224,1,0.0,173412.8,231690.1,46816.0,7600.0,118996.8,229329.0,2361.1,0.0
2039,2039,2225,2,0.0,2688593.8,2857143.5,552278.0,16000.0,2120315.8,2828377.0,28766.5,0.0
2040,2040,2226,2,0.0,609592.4,705846.0,312679.0,0.0,296913.4,586916.0,11451.0,107479.0
2041,2041,2227,2,125986.0,1109136.4,1307042.4,102959.0,19500.0,1112663.4,131309.0,8361.4,1167372.0
2042,2042,2228,1,245534.0,1765589.6,2032286.5,843372.0,0.0,1167751.6,1500.0,8654.5,2022132.0
2043,2043,2229,1,0.0,712105.0,762432.6,375489.0,35500.0,301116.0,752508.0,9924.6,0.0
2044,2044,2230,1,0.0,894955.0,937653.7,110517.0,16400.0,768038.0,931434.0,6219.7,0.0
2045,2045,2231,1,0.0,25029.399999999998,45406.8,18738.0,0.0,6291.4,1000.0,670.8,43736.0
2046,2046,2233,1,231458.0,1103898.2,1398701.6,747998.2000000001,0.0,587358.0,270100.0,9692.6,1118909.0
2047,2047,2234,1,0.0,26600.0,63000.0,0.0,0.0,26600.0,63000.0,0.0,0.0
2048,2048,2235,1,365036.0,1371852.2,1785339.6,262166.0,18700.0,1456022.2,1774959.0,10380.6,0.0
2049,2049,2236,1,0.0,711268.7999999999,788366.5,0.0,11100.0,700168.7999999999,781792.0,6574.5,0.0
2050,2050,2237,1,0.0,63538.6,80997.9,44512.0,0.0,19026.6,600.0,1435.9,78962.0
2051,2051,2239,1,0.0,444948.4,463380.5,190464.0,0.0,254484.4,400.0,7304.5,455676.0
2052,2052,2240,1,0.0,319560.2,373934.3,179511.0,0.0,140049.2,500.0,7380.3,366054.0
2053,2053,2241,1,0.0,498778.2,516701.5,0.0,0.0,498778.2,508648.0,8053.5,0.0
2054,2054,2242,1,0.0,27526.0,51760.9,22190.0,0.0,5336.0,900.0,925.9,49935.0
2055,2055,2243,1,0.0,771532.6,811619.2,270240.0,36900.0,464392.6,806704.0,4915.2,0.0
2056,2056,2244,2,0.0,359428.6,400264.9,56775.0,0.0,302653.6,294870.0,6591.9,98803.0
2057,2057,2245,1,0.0,193628.0,211695.0,86670.0,0.0,106958.0,500.0,2770.0,208425.0
