,client_id,account_id,type,amount_x,operation,amount_y,_merge,_merge2
13357,1890.0,354,INCOME,480365.1,DEPOSIT,700.0,both,both
13358,1890.0,354,INCOME,480365.1,TRANSFER FROM ACCOUNT,472150.0,both,both
13359,1891.0,139,EXPENDITURE,392759.2,ACCOUNT TRANSFER,101798.0,both,both
13360,1891.0,139,EXPENDITURE,392759.2,CHOICE,290961.2,both,both
13361,1891.0,139,EXPENDITURE,392759.2,DEPOSIT,415412.0,both,both
13362,1891.0,139,INCOME,418109.6,ACCOUNT TRANSFER,101798.0,both,both
13363,1891.0,139,INCOME,418109.6,CHOICE,290961.2,both,both
13364,1891.0,139,INCOME,418109.6,DEPOSIT,415412.0,both,both
13365,1892.0,242,CHOICE,197880.0,ACCOUNT TRANSFER,35310.0,both,both
13366,1892.0,242,CHOICE,197880.0,CHOICE,1370805.6,both,both
13367,1892.0,242,CHOICE,197880.0,DEPOSIT,1527282.5,both,both
13368,1892.0,242,EXPENDITURE,1208235.6,ACCOUNT TRANSFER,35310.0,both,both
13369,1892.0,242,EXPENDITURE,1208235.6,CHOICE,1370805.6,both,both
13370,1892.0,242,EXPENDITURE,1208235.6,DEPOSIT,1527282.5,both,both
13371,1892.0,242,INCOME,1535967.1,ACCOUNT TRANSFER,35310.0,both,both
13372,1892.0,242,INCOME,1535967.1,CHOICE,1370805.6,both,both
13373,1892.0,242,INCOME,1535967.1,DEPOSIT,1527282.5,both,both
13374,1893.0,639,EXPENDITURE,1719992.8,ACCOUNT TRANSFER,388522.0,both,both
13375,1893.0,639,EXPENDITURE,1719992.8,CARD,13600.0,both,both
13376,1893.0,639,EXPENDITURE,1719992.8,CHOICE,1317870.8,both,both
13377,1893.0,639,EXPENDITURE,1719992.8,DEPOSIT,1784607.5,both,both
13378,1893.0,639,INCOME,1801277.0,ACCOUNT TRANSFER,388522.0,both,both
13379,1893.0,639,INCOME,1801277.0,CARD,13600.0,both,both
13380,1893.0,639,INCOME,1801277.0,CHOICE,1317870.8,both,both
13381,1893.0,639,INCOME,1801277.0,DEPOSIT,1784607.5,both,both
13382,1894.0,107,EXPENDITURE,193962.8,CHOICE,193962.8,both,both
13383,1894.0,107,EXPENDITURE,193962.8,DEPOSIT,211700.0,both,both
13384,1894.0,107,INCOME,213152.3,CHOICE,193962.8,both,both
13385,1894.0,107,INCOME,213152.3,DEPOSIT,211700.0,both,both
13386,1895.0,229,EXPENDITURE,804539.8,ACCOUNT TRANSFER,234838.0,both,both
13387,1895.0,229,EXPENDITURE,804539.8,CARD,50400.0,both,both
13388,1895.0,229,EXPENDITURE,804539.8,CHOICE,519301.8,both,both
13389,1895.0,229,EXPENDITURE,804539.8,DEPOSIT,876383.0,both,both
13390,1895.0,229,INCOME,884328.6,ACCOUNT TRANSFER,234838.0,both,both
13391,1895.0,229,INCOME,884328.6,CARD,50400.0,both,both
13392,1895.0,229,INCOME,884328.6,CHOICE,519301.8,both,both
13393,1895.0,229,INCOME,884328.6,DEPOSIT,876383.0,both,both
13394,1896.0,413,EXPENDITURE,856754.4,ACCOUNT TRANSFER,225793.0,both,both
13395,1896.0,413,EXPENDITURE,856754.4,CHOICE,630961.4,both,both
13396,1896.0,413,EXPENDITURE,856754.4,DEPOSIT,875127.0,both,both
13397,1896.0,413,INCOME,884716.9,ACCOUNT TRANSFER,225793.0,both,both
13398,1896.0,413,INCOME,884716.9,CHOICE,630961.4,both,both
13399,1896.0,413,INCOME,884716.9,DEPOSIT,875127.0,both,both
13400,1897.0,264,CHOICE,106101.0,ACCOUNT TRANSFER,165732.0,both,both
13401,1897.0,264,CHOICE,106101.0,CHOICE,1124294.2,both,both
13402,1897.0,264,CHOICE,106101.0,DEPOSIT,1344907.5,both,both
13403,1897.0,264,EXPENDITURE,1183925.2,ACCOUNT TRANSFER,165732.0,both,both
13404,1897.0,264,EXPENDITURE,1183925.2,CHOICE,1124294.2,both,both
13405,1897.0,264,EXPENDITURE,1183925.2,DEPOSIT,1344907.5,both,both
13406,1897.0,264,INCOME,1353757.6,ACCOUNT TRANSFER,165732.0,both,both
13407,1897.0,264,INCOME,1353757.6,CHOICE,1124294.2,both,both
13408,1897.0,264,INCOME,1353757.6,DEPOSIT,1344907.5,both,both
13409,1898.0,712,EXPENDITURE,1094369.1,ACCOUNT TRANSFER,266840.0,both,both
13410,1898.0,712,EXPENDITURE,1094369.1,CHOICE,827529.1,both,both
13411,1898.0,712,EXPENDITURE,1094369.1,DEPOSIT,902790.0,both,both
13412,1898.0,712,EXPENDITURE,1094369.1,TRANSFER FROM ACCOUNT,212520.0,both,both
13413,1898.0,712,INCOME,1126176.7,ACCOUNT TRANSFER,266840.0,both,both
13414,1898.0,712,INCOME,1126176.7,CHOICE,827529.1,both,both
13415,1898.0,712,INCOME,1126176.7,DEPOSIT,902790.0,both,both
13416,1898.0,712,INCOME,1126176.7,TRANSFER FROM ACCOUNT,212520.0,both,both
13417,1899.0,229,EXPENDITURE,198583.19999999998,ACCOUNT TRANSFER,127983.0,both,both
13418,1899.0,229,EXPENDITURE,198583.19999999998,CHOICE,70600.2,both,both
13419,1899.0,229,EXPENDITURE,198583.19999999998,DEPOSIT,600.0,both,both
13420,1899.0,229,EXPENDITURE,198583.19999999998,TRANSFER FROM ACCOUNT,217938.0,both,both
13421,1899.0,229,INCOME,221500.6,ACCOUNT TRANSFER,127983.0,both,both
13422,1899.0,229,INCOME,221500.6,CHOICE,70600.2,both,both
13423,1899.0,229,INCOME,221500.6,DEPOSIT,600.0,both,both
13424,1899.0,229,INCOME,221500.6,TRANSFER FROM ACCOUNT,217938.0,both,both
13425,1901.0,203,EXPENDITURE,652439.2,ACCOUNT TRANSFER,283932.0,both,both
13426,1901.0,203,EXPENDITURE,652439.2,CHOICE,368507.2,both,both
13427,1901.0,203,EXPENDITURE,652439.2,DEPOSIT,681304.0,both,both
13428,1901.0,203,INCOME,686032.8,ACCOUNT TRANSFER,283932.0,both,both
13429,1901.0,203,INCOME,686032.8,CHOICE,368507.2,both,both
13430,1901.0,203,INCOME,686032.8,DEPOSIT,681304.0,both,both
13431,1902.0,300,EXPENDITURE,625260.0,ACCOUNT TRANSFER,262563.0,both,both
13432,1902.0,300,EXPENDITURE,625260.0,CHOICE,362697.0,both,both
13433,1902.0,300,EXPENDITURE,625260.0,DEPOSIT,710807.5,both,both
13434,1902.0,300,INCOME,719203.4,ACCOUNT TRANSFER,262563.0,both,both
13435,1902.0,300,INCOME,719203.4,CHOICE,362697.0,both,both
13436,1902.0,300,INCOME,719203.4,DEPOSIT,710807.5,both,both
13437,1903.0,59,EXPENDITURE,71738.0,ACCOUNT TRANSFER,37312.0,both,both
13438,1903.0,59,EXPENDITURE,71738.0,CHOICE,34426.0,both,both
13439,1903.0,59,EXPENDITURE,71738.0,DEPOSIT,1100.0,both,both
13440,1903.0,59,EXPENDITURE,71738.0,TRANSFER FROM ACCOUNT,80100.0,both,both
13441,1903.0,59,INCOME,81935.6,ACCOUNT TRANSFER,37312.0,both,both
13442,1903.0,59,INCOME,81935.6,CHOICE,34426.0,both,both
13443,1903.0,59,INCOME,81935.6,DEPOSIT,1100.0,both,both
13444,1903.0,59,INCOME,81935.6,TRANSFER FROM ACCOUNT,80100.0,both,both
13445,1904.0,453,CHOICE,111310.0,ACCOUNT TRANSFER,433088.0,both,both
13446,1904.0,453,CHOICE,111310.0,CHOICE,508500.0,both,both
13447,1904.0,453,CHOICE,111310.0,DEPOSIT,112400.0,both,both
13448,1904.0,453,CHOICE,111310.0,TRANSFER FROM ACCOUNT,856920.0,both,both
13449,1904.0,453,EXPENDITURE,830278.0,ACCOUNT TRANSFER,433088.0,both,both
13450,1904.0,453,EXPENDITURE,830278.0,CHOICE,508500.0,both,both
13451,1904.0,453,EXPENDITURE,830278.0,DEPOSIT,112400.0,both,both
13452,1904.0,453,EXPENDITURE,830278.0,TRANSFER FROM ACCOUNT,856920.0,both,both
13453,1904.0,453,INCOME,977781.8,ACCOUNT TRANSFER,433088.0,both,both
13454,1904.0,453,INCOME,977781.8,CHOICE,508500.0,both,both
13455,1904.0,453,INCOME,977781.8,DEPOSIT,112400.0,both,both
13456,1904.0,453,INCOME,977781.8,TRANSFER FROM ACCOUNT,856920.0,both,both
13457,1905.0,412,EXPENDITURE,563457.0,ACCOUNT TRANSFER,90342.0,both,both
13458,1905.0,412,EXPENDITURE,563457.0,CHOICE,473115.0,both,both
13459,1905.0,412,EXPENDITURE,563457.0,DEPOSIT,379893.0,both,both
13460,1905.0,412,EXPENDITURE,563457.0,TRANSFER FROM ACCOUNT,257462.0,both,both
13461,1905.0,412,INCOME,648963.8,ACCOUNT TRANSFER,90342.0,both,both
13462,1905.0,412,INCOME,648963.8,CHOICE,473115.0,both,both
13463,1905.0,412,INCOME,648963.8,DEPOSIT,379893.0,both,both
13464,1905.0,412,INCOME,648963.8,TRANSFER FROM ACCOUNT,257462.0,both,both
13465,1906.0,112,EXPENDITURE,56755.2,ACCOUNT TRANSFER,27630.0,both,both
13466,1906.0,112,EXPENDITURE,56755.2,CHOICE,29125.2,both,both
13467,1906.0,112,EXPENDITURE,56755.2,DEPOSIT,28400.0,both,both
13468,1906.0,112,EXPENDITURE,56755.2,TRANSFER FROM ACCOUNT,54230.0,both,both
13469,1906.0,112,INCOME,84360.6,ACCOUNT TRANSFER,27630.0,both,both
13470,1906.0,112,INCOME,84360.6,CHOICE,29125.2,both,both
13471,1906.0,112,INCOME,84360.6,DEPOSIT,28400.0,both,both
13472,1906.0,112,INCOME,84360.6,TRANSFER FROM ACCOUNT,54230.0,both,both
13473,1907.0,77,EXPENDITURE,63832.6,ACCOUNT TRANSFER,32172.0,both,both
13474,1907.0,77,EXPENDITURE,63832.6,CHOICE,31660.6,both,both
13475,1907.0,77,EXPENDITURE,63832.6,DEPOSIT,300.0,both,both
13476,1907.0,77,EXPENDITURE,63832.6,TRANSFER FROM ACCOUNT,84688.0,both,both
13477,1907.0,77,INCOME,85911.8,ACCOUNT TRANSFER,32172.0,both,both
13478,1907.0,77,INCOME,85911.8,CHOICE,31660.6,both,both
13479,1907.0,77,INCOME,85911.8,DEPOSIT,300.0,both,both
13480,1907.0,77,INCOME,85911.8,TRANSFER FROM ACCOUNT,84688.0,both,both
13481,1908.0,536,EXPENDITURE,1540798.2,ACCOUNT TRANSFER,532266.0,both,both
13482,1908.0,536,EXPENDITURE,1540798.2,CHOICE,1008532.2,both,both
13483,1908.0,536,EXPENDITURE,1540798.2,DEPOSIT,1550935.0,both,both
13484,1908.0,536,INCOME,1563124.0,ACCOUNT TRANSFER,532266.0,both,both
13485,1908.0,536,INCOME,1563124.0,CHOICE,1008532.2,both,both
13486,1908.0,536,INCOME,1563124.0,DEPOSIT,1550935.0,both,both
13487,1909.0,152,CHOICE,97267.0,ACCOUNT TRANSFER,190200.0,both,both
13488,1909.0,152,CHOICE,97267.0,CHOICE,648588.2,both,both
13489,1909.0,152,CHOICE,97267.0,DEPOSIT,889769.0,both,both
13490,1909.0,152,EXPENDITURE,741521.2,ACCOUNT TRANSFER,190200.0,both,both
13491,1909.0,152,EXPENDITURE,741521.2,CHOICE,648588.2,both,both
13492,1909.0,152,EXPENDITURE,741521.2,DEPOSIT,889769.0,both,both
13493,1909.0,152,INCOME,893816.0,ACCOUNT TRANSFER,190200.0,both,both
13494,1909.0,152,INCOME,893816.0,CHOICE,648588.2,both,both
13495,1909.0,152,INCOME,893816.0,DEPOSIT,889769.0,both,both
13496,1911.0,424,CHOICE,338551.0,CARD,14000.0,both,both
13497,1911.0,424,CHOICE,338551.0,CHOICE,2909114.6,both,both
13498,1911.0,424,CHOICE,338551.0,DEPOSIT,2971146.0,both,both
13499,1911.0,424,EXPENDITURE,2584563.6,CARD,14000.0,both,both
13500,1911.0,424,EXPENDITURE,2584563.6,CHOICE,2909114.6,both,both
13501,1911.0,424,EXPENDITURE,2584563.6,DEPOSIT,2971146.0,both,both
13502,1911.0,424,INCOME,2987945.2,CARD,14000.0,both,both
13503,1911.0,424,INCOME,2987945.2,CHOICE,2909114.6,both,both
13504,1911.0,424,INCOME,2987945.2,DEPOSIT,2971146.0,both,both
13505,1912.0,460,CHOICE,80950.0,ACCOUNT TRANSFER,345173.0,both,both
13506,1912.0,460,CHOICE,80950.0,CHOICE,1212721.6,both,both
13507,1912.0,460,CHOICE,80950.0,DEPOSIT,1566924.0,both,both
13508,1912.0,460,EXPENDITURE,1476944.6,ACCOUNT TRANSFER,345173.0,both,both
13509,1912.0,460,EXPENDITURE,1476944.6,CHOICE,1212721.6,both,both
13510,1912.0,460,EXPENDITURE,1476944.6,DEPOSIT,1566924.0,both,both
13511,1912.0,460,INCOME,1574882.6,ACCOUNT TRANSFER,345173.0,both,both
13512,1912.0,460,INCOME,1574882.6,CHOICE,1212721.6,both,both
13513,1912.0,460,INCOME,1574882.6,DEPOSIT,1566924.0,both,both
13514,1913.0,256,EXPENDITURE,1010563.4,ACCOUNT TRANSFER,251394.0,both,both
13515,1913.0,256,EXPENDITURE,1010563.4,CHOICE,759169.4,both,both
13516,1913.0,256,EXPENDITURE,1010563.4,DEPOSIT,1076976.0,both,both
13517,1913.0,256,INCOME,1087688.9,ACCOUNT TRANSFER,251394.0,both,both
13518,1913.0,256,INCOME,1087688.9,CHOICE,759169.4,both,both
13519,1913.0,256,INCOME,1087688.9,DEPOSIT,1076976.0,both,both
13520,1914.0,97,EXPENDITURE,273569.4,ACCOUNT TRANSFER,62265.0,both,both
13521,1914.0,97,EXPENDITURE,273569.4,CHOICE,211304.4,both,both
13522,1914.0,97,EXPENDITURE,273569.4,DEPOSIT,298412.0,both,both
13523,1914.0,97,INCOME,300231.7,ACCOUNT TRANSFER,62265.0,both,both
13524,1914.0,97,INCOME,300231.7,CHOICE,211304.4,both,both
13525,1914.0,97,INCOME,300231.7,DEPOSIT,298412.0,both,both
13526,1915.0,153,EXPENDITURE,380375.2,ACCOUNT TRANSFER,101507.0,both,both
13527,1915.0,153,EXPENDITURE,380375.2,CHOICE,278868.2,both,both
13528,1915.0,153,EXPENDITURE,380375.2,DEPOSIT,413638.0,both,both
13529,1915.0,153,INCOME,416244.5,ACCOUNT TRANSFER,101507.0,both,both
13530,1915.0,153,INCOME,416244.5,CHOICE,278868.2,both,both
13531,1915.0,153,INCOME,416244.5,DEPOSIT,413638.0,both,both
13532,1916.0,321,CHOICE,257340.0,ACCOUNT TRANSFER,191632.0,both,both
13533,1916.0,321,CHOICE,257340.0,CHOICE,930457.6,both,both
13534,1916.0,321,CHOICE,257340.0,DEPOSIT,1154294.0,both,both
13535,1916.0,321,EXPENDITURE,864749.6,ACCOUNT TRANSFER,191632.0,both,both
13536,1916.0,321,EXPENDITURE,864749.6,CHOICE,930457.6,both,both
13537,1916.0,321,EXPENDITURE,864749.6,DEPOSIT,1154294.0,both,both
13538,1916.0,321,INCOME,1163458.1,ACCOUNT TRANSFER,191632.0,both,both
13539,1916.0,321,INCOME,1163458.1,CHOICE,930457.6,both,both
13540,1916.0,321,INCOME,1163458.1,DEPOSIT,1154294.0,both,both
13541,1917.0,330,CHOICE,49328.0,ACCOUNT TRANSFER,818896.0,both,both
13542,1917.0,330,CHOICE,49328.0,CHOICE,320818.6,both,both
13543,1917.0,330,CHOICE,49328.0,DEPOSIT,35400.0,both,both
13544,1917.0,330,CHOICE,49328.0,TRANSFER FROM ACCOUNT,1123551.0,both,both
13545,1917.0,330,EXPENDITURE,1090386.6,ACCOUNT TRANSFER,818896.0,both,both
13546,1917.0,330,EXPENDITURE,1090386.6,CHOICE,320818.6,both,both
13547,1917.0,330,EXPENDITURE,1090386.6,DEPOSIT,35400.0,both,both
13548,1917.0,330,EXPENDITURE,1090386.6,TRANSFER FROM ACCOUNT,1123551.0,both,both
13549,1917.0,330,INCOME,1165318.8,ACCOUNT TRANSFER,818896.0,both,both
13550,1917.0,330,INCOME,1165318.8,CHOICE,320818.6,both,both
13551,1917.0,330,INCOME,1165318.8,DEPOSIT,35400.0,both,both
13552,1917.0,330,INCOME,1165318.8,TRANSFER FROM ACCOUNT,1123551.0,both,both
13553,1918.0,227,EXPENDITURE,228072.19999999998,ACCOUNT TRANSFER,68302.0,both,both
13554,1918.0,227,EXPENDITURE,228072.19999999998,CARD,42100.0,both,both
13555,1918.0,227,EXPENDITURE,228072.19999999998,CHOICE,117670.2,both,both
13556,1918.0,227,EXPENDITURE,228072.19999999998,DEPOSIT,1000.0,both,both
13557,1918.0,227,EXPENDITURE,228072.19999999998,TRANSFER FROM ACCOUNT,284130.0,both,both
13558,1918.0,227,INCOME,293205.6,ACCOUNT TRANSFER,68302.0,both,both
13559,1918.0,227,INCOME,293205.6,CARD,42100.0,both,both
13560,1918.0,227,INCOME,293205.6,CHOICE,117670.2,both,both
13561,1918.0,227,INCOME,293205.6,DEPOSIT,1000.0,both,both
13562,1918.0,227,INCOME,293205.6,TRANSFER FROM ACCOUNT,284130.0,both,both
13563,1919.0,139,EXPENDITURE,176635.80000000002,ACCOUNT TRANSFER,105600.0,both,both
13564,1919.0,139,EXPENDITURE,176635.80000000002,CHOICE,71035.8,both,both
13565,1919.0,139,EXPENDITURE,176635.80000000002,DEPOSIT,209833.0,both,both
13566,1919.0,139,INCOME,212551.3,ACCOUNT TRANSFER,105600.0,both,both
13567,1919.0,139,INCOME,212551.3,CHOICE,71035.8,both,both
13568,1919.0,139,INCOME,212551.3,DEPOSIT,209833.0,both,both
13569,1920.0,399,EXPENDITURE,224044.6,ACCOUNT TRANSFER,151621.0,both,both
13570,1920.0,399,EXPENDITURE,224044.6,CHOICE,72423.6,both,both
13571,1920.0,399,EXPENDITURE,224044.6,DEPOSIT,200.0,both,both
13572,1920.0,399,EXPENDITURE,224044.6,TRANSFER FROM ACCOUNT,241045.0,both,both
13573,1920.0,399,INCOME,246507.1,ACCOUNT TRANSFER,151621.0,both,both
13574,1920.0,399,INCOME,246507.1,CHOICE,72423.6,both,both
13575,1920.0,399,INCOME,246507.1,DEPOSIT,200.0,both,both
13576,1920.0,399,INCOME,246507.1,TRANSFER FROM ACCOUNT,241045.0,both,both
13577,1921.0,230,EXPENDITURE,126239.4,ACCOUNT TRANSFER,83000.0,both,both
13578,1921.0,230,EXPENDITURE,126239.4,CHOICE,43239.4,both,both
13579,1921.0,230,EXPENDITURE,126239.4,DEPOSIT,300.0,both,both
13580,1921.0,230,EXPENDITURE,126239.4,TRANSFER FROM ACCOUNT,136972.0,both,both
13581,1921.0,230,INCOME,140098.2,ACCOUNT TRANSFER,83000.0,both,both
13582,1921.0,230,INCOME,140098.2,CHOICE,43239.4,both,both
13583,1921.0,230,INCOME,140098.2,DEPOSIT,300.0,both,both
13584,1921.0,230,INCOME,140098.2,TRANSFER FROM ACCOUNT,136972.0,both,both
13585,1922.0,415,EXPENDITURE,631323.6,ACCOUNT TRANSFER,90137.0,both,both
13586,1922.0,415,EXPENDITURE,631323.6,CARD,2800.0,both,both
13587,1922.0,415,EXPENDITURE,631323.6,CHOICE,538386.6,both,both
13588,1922.0,415,EXPENDITURE,631323.6,DEPOSIT,710307.0,both,both
13589,1922.0,415,INCOME,722578.5,ACCOUNT TRANSFER,90137.0,both,both
13590,1922.0,415,INCOME,722578.5,CARD,2800.0,both,both
13591,1922.0,415,INCOME,722578.5,CHOICE,538386.6,both,both
13592,1922.0,415,INCOME,722578.5,DEPOSIT,710307.0,both,both
13593,1924.0,329,EXPENDITURE,518372.1,ACCOUNT TRANSFER,240753.0,both,both
13594,1924.0,329,EXPENDITURE,518372.1,CHOICE,277619.1,both,both
13595,1924.0,329,EXPENDITURE,518372.1,DEPOSIT,512812.0,both,both
13596,1924.0,329,INCOME,515533.5,ACCOUNT TRANSFER,240753.0,both,both
13597,1924.0,329,INCOME,515533.5,CHOICE,277619.1,both,both
13598,1924.0,329,INCOME,515533.5,DEPOSIT,512812.0,both,both
13599,1925.0,482,EXPENDITURE,763093.8,ACCOUNT TRANSFER,237108.0,both,both
13600,1925.0,482,EXPENDITURE,763093.8,CHOICE,525985.8,both,both
13601,1925.0,482,EXPENDITURE,763093.8,DEPOSIT,847738.0,both,both
13602,1925.0,482,INCOME,856929.9,ACCOUNT TRANSFER,237108.0,both,both
13603,1925.0,482,INCOME,856929.9,CHOICE,525985.8,both,both
13604,1925.0,482,INCOME,856929.9,DEPOSIT,847738.0,both,both
13605,1926.0,204,CHOICE,94951.0,ACCOUNT TRANSFER,89539.0,both,both
13606,1926.0,204,CHOICE,94951.0,CHOICE,623449.0,both,both
13607,1926.0,204,CHOICE,94951.0,DEPOSIT,622091.0,both,both
13608,1926.0,204,CHOICE,94951.0,TRANSFER FROM ACCOUNT,159111.0,both,both
13609,1926.0,204,EXPENDITURE,618037.0,ACCOUNT TRANSFER,89539.0,both,both
13610,1926.0,204,EXPENDITURE,618037.0,CHOICE,623449.0,both,both
13611,1926.0,204,EXPENDITURE,618037.0,DEPOSIT,622091.0,both,both
13612,1926.0,204,EXPENDITURE,618037.0,TRANSFER FROM ACCOUNT,159111.0,both,both
13613,1926.0,204,INCOME,786977.5,ACCOUNT TRANSFER,89539.0,both,both
13614,1926.0,204,INCOME,786977.5,CHOICE,623449.0,both,both
13615,1926.0,204,INCOME,786977.5,DEPOSIT,622091.0,both,both
13616,1926.0,204,INCOME,786977.5,TRANSFER FROM ACCOUNT,159111.0,both,both
13617,1927.0,286,EXPENDITURE,233171.0,ACCOUNT TRANSFER,65504.0,both,both
13618,1927.0,286,EXPENDITURE,233171.0,CHOICE,167667.0,both,both
13619,1927.0,286,EXPENDITURE,233171.0,DEPOSIT,179018.0,both,both
13620,1927.0,286,EXPENDITURE,233171.0,TRANSFER FROM ACCOUNT,113627.0,both,both
13621,1927.0,286,INCOME,297072.2,ACCOUNT TRANSFER,65504.0,both,both
13622,1927.0,286,INCOME,297072.2,CHOICE,167667.0,both,both
13623,1927.0,286,INCOME,297072.2,DEPOSIT,179018.0,both,both
13624,1927.0,286,INCOME,297072.2,TRANSFER FROM ACCOUNT,113627.0,both,both
13625,1928.0,343,EXPENDITURE,205043.0,ACCOUNT TRANSFER,142824.0,both,both
13626,1928.0,343,EXPENDITURE,205043.0,CHOICE,62219.0,both,both
13627,1928.0,343,EXPENDITURE,205043.0,DEPOSIT,400.0,both,both
13628,1928.0,343,EXPENDITURE,205043.0,TRANSFER FROM ACCOUNT,227290.0,both,both
13629,1928.0,343,INCOME,233659.5,ACCOUNT TRANSFER,142824.0,both,both
13630,1928.0,343,INCOME,233659.5,CHOICE,62219.0,both,both
13631,1928.0,343,INCOME,233659.5,DEPOSIT,400.0,both,both
13632,1928.0,343,INCOME,233659.5,TRANSFER FROM ACCOUNT,227290.0,both,both
13633,1929.0,303,EXPENDITURE,608275.8,ACCOUNT TRANSFER,307148.0,both,both
13634,1929.0,303,EXPENDITURE,608275.8,CHOICE,301127.8,both,both
13635,1929.0,303,EXPENDITURE,608275.8,DEPOSIT,645388.0,both,both
13636,1929.0,303,INCOME,652809.2,ACCOUNT TRANSFER,307148.0,both,both
13637,1929.0,303,INCOME,652809.2,CHOICE,301127.8,both,both
13638,1929.0,303,INCOME,652809.2,DEPOSIT,645388.0,both,both
13639,1930.0,165,EXPENDITURE,123571.0,ACCOUNT TRANSFER,78546.0,both,both
13640,1930.0,165,EXPENDITURE,123571.0,CHOICE,45025.0,both,both
13641,1930.0,165,EXPENDITURE,123571.0,DEPOSIT,1100.0,both,both
13642,1930.0,165,EXPENDITURE,123571.0,TRANSFER FROM ACCOUNT,147840.0,both,both
13643,1930.0,165,INCOME,151042.1,ACCOUNT TRANSFER,78546.0,both,both
13644,1930.0,165,INCOME,151042.1,CHOICE,45025.0,both,both
13645,1930.0,165,INCOME,151042.1,DEPOSIT,1100.0,both,both
13646,1930.0,165,INCOME,151042.1,TRANSFER FROM ACCOUNT,147840.0,both,both
13647,1931.0,593,CHOICE,205138.0,ACCOUNT TRANSFER,619629.8,both,both
13648,1931.0,593,CHOICE,205138.0,CHOICE,1242771.8,both,both
13649,1931.0,593,CHOICE,205138.0,DEPOSIT,532965.0,both,both
13650,1931.0,593,CHOICE,205138.0,TRANSFER FROM ACCOUNT,1347913.0,both,both
13651,1931.0,593,EXPENDITURE,1657263.5999999999,ACCOUNT TRANSFER,619629.8,both,both
13652,1931.0,593,EXPENDITURE,1657263.5999999999,CHOICE,1242771.8,both,both
13653,1931.0,593,EXPENDITURE,1657263.5999999999,DEPOSIT,532965.0,both,both
13654,1931.0,593,EXPENDITURE,1657263.5999999999,TRANSFER FROM ACCOUNT,1347913.0,both,both
13655,1931.0,593,INCOME,1891961.3,ACCOUNT TRANSFER,619629.8,both,both
13656,1931.0,593,INCOME,1891961.3,CHOICE,1242771.8,both,both
13657,1931.0,593,INCOME,1891961.3,DEPOSIT,532965.0,both,both
13658,1931.0,593,INCOME,1891961.3,TRANSFER FROM ACCOUNT,1347913.0,both,both
13659,1932.0,137,EXPENDITURE,172723.8,ACCOUNT TRANSFER,83448.0,both,both
13660,1932.0,137,EXPENDITURE,172723.8,CHOICE,89275.8,both,both
13661,1932.0,137,EXPENDITURE,172723.8,DEPOSIT,600.0,both,both
13662,1932.0,137,EXPENDITURE,172723.8,TRANSFER FROM ACCOUNT,181944.0,both,both
13663,1932.0,137,INCOME,184912.9,ACCOUNT TRANSFER,83448.0,both,both
13664,1932.0,137,INCOME,184912.9,CHOICE,89275.8,both,both
13665,1932.0,137,INCOME,184912.9,DEPOSIT,600.0,both,both
13666,1932.0,137,INCOME,184912.9,TRANSFER FROM ACCOUNT,181944.0,both,both
13667,1933.0,204,EXPENDITURE,540638.0,ACCOUNT TRANSFER,192180.0,both,both
13668,1933.0,204,EXPENDITURE,540638.0,CHOICE,348458.0,both,both
13669,1933.0,204,EXPENDITURE,540638.0,DEPOSIT,563835.0,both,both
13670,1933.0,204,INCOME,567816.4,ACCOUNT TRANSFER,192180.0,both,both
13671,1933.0,204,INCOME,567816.4,CHOICE,348458.0,both,both
13672,1933.0,204,INCOME,567816.4,DEPOSIT,563835.0,both,both
13673,1934.0,321,CHOICE,69772.0,ACCOUNT TRANSFER,234978.0,both,both
13674,1934.0,321,CHOICE,69772.0,CHOICE,978499.7999999999,both,both
13675,1934.0,321,CHOICE,69772.0,DEPOSIT,1128550.0,both,both
13676,1934.0,321,CHOICE,69772.0,TRANSFER FROM ACCOUNT,167562.0,both,both
13677,1934.0,321,EXPENDITURE,1143705.8,ACCOUNT TRANSFER,234978.0,both,both
13678,1934.0,321,EXPENDITURE,1143705.8,CHOICE,978499.7999999999,both,both
13679,1934.0,321,EXPENDITURE,1143705.8,DEPOSIT,1128550.0,both,both
13680,1934.0,321,EXPENDITURE,1143705.8,TRANSFER FROM ACCOUNT,167562.0,both,both
13681,1934.0,321,INCOME,1303000.0,ACCOUNT TRANSFER,234978.0,both,both
13682,1934.0,321,INCOME,1303000.0,CHOICE,978499.7999999999,both,both
13683,1934.0,321,INCOME,1303000.0,DEPOSIT,1128550.0,both,both
13684,1934.0,321,INCOME,1303000.0,TRANSFER FROM ACCOUNT,167562.0,both,both
13685,1935.0,81,EXPENDITURE,286363.6,ACCOUNT TRANSFER,100903.0,both,both
13686,1935.0,81,EXPENDITURE,286363.6,CHOICE,185460.6,both,both
13687,1935.0,81,EXPENDITURE,286363.6,DEPOSIT,344869.0,both,both
13688,1935.0,81,INCOME,348403.5,ACCOUNT TRANSFER,100903.0,both,both
13689,1935.0,81,INCOME,348403.5,CHOICE,185460.6,both,both
13690,1935.0,81,INCOME,348403.5,DEPOSIT,344869.0,both,both
13691,1936.0,400,EXPENDITURE,986514.2000000001,ACCOUNT TRANSFER,267981.0,both,both
13692,1936.0,400,EXPENDITURE,986514.2000000001,CHOICE,718533.2000000001,both,both
